Catalogue ID,Encounter number,Group code,Date day,Date month,Season,Month numberical,Date year,Full Date,Day,Week ,Bite Confirmed,Fresh bite,Sides of body seen,body,Location,Fresh bites head,Fresh bites mid-lateral,Fresh bites dorsal fin,Fresh bites peduncle,Total fresh bites,Healing head,Healing mid-lateral,Healing dorsal fin,Healing peduncle,Total healing bites,Scarred head,Scarred mid-lateral,Scarred dorsal fin,Scarred peduncle,Total Scarred bites,surface water temp,Social cluster
HIGm0155,DJM,45,9,October,Summer,10,2004,09/10/2004,283,41,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07429718,H22
HIGm0156,DJM,45,9,October,Summer,10,2004,09/10/2004,283,41,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07429718,H22
HIGm0161,DJM,45,9,October,Summer,10,2004,09/10/2004,283,41,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07429718,H22
HIGm0162,DJM,45,9,October,Summer,10,2004,09/10/2004,283,41,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07429718,H22
HIGm0169,DJM,45,9,October,Summer,10,2004,09/10/2004,283,41,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07429718,H22
HIGm0292,DJM,45,9,October,Summer,10,2004,09/10/2004,283,41,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07429718,H22
HIGm0296,DJM,45,9,October,Summer,10,2004,09/10/2004,283,41,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,27.07429718,H22
HIGm0383,DJM,45,9,October,Summer,10,2004,09/10/2004,283,41,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07429718,H22
HIGm0342,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H2
HIGm0343,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H2
HIGm0344,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H2
HIGm0345,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,Yes,0,Both,10,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.76282883,H2
HIGm0346,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H2
HIGm0347,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H2
HIGm0348,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,Yes,0,Both,10,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.76282883,H2
HIGm0355,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H2
HIGm0384,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H2
HIGm0386,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,Yes,0,Left,10,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.76282883,H2
HIGm0387,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H2
HIGm0388,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,25.76282883,H2
HIGm0435,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H2
HIGm0444,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H2
HIGm0445,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,Yes,0,Right,30,lateral,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,25.76282883,H2
HIGm0446,DJM Enc 1,47,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H2
HIGm0334,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H20
HIGm0335,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H20
HIGm0336,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,Yes,0,Both,10,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,25.76282883,H20
HIGm0337,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,Yes,0,Right,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.76282883,H20
HIGm0338,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.76282883,H20
HIGm0339,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,Yes,0,Right,40,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25.76282883,H20
HIGm0340,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H20
HIGm0341,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H20
HIGm0416,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H20
HIGm0417,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,Yes,0,Right,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.76282883,H20
HIGm0427,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H20
HIGm0429,DJM Enc 2,48,16,November,Autumn,11,2004,16/11/2004,321,47,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H20
HIGm0378,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,Yes,0,Both,40,lateral,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,25.76282883,H20
HIGm0370,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,Yes,1,Both,30,lateral,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,25.76282883,H20
HIGm0157,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H20
HIGm0160,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,25.76282883,H20
HIGm0163,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,Yes,0,Both,50,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.76282883,H20
HIGm0164,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,Yes,0,Both,40,lateral,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,25.76282883,H20
HIGm0165,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,Yes,0,Both,40,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.76282883,H20
HIGm0167,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,Yes,0,Both,40,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.76282883,H20
HIGm0168,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,Yes,0,Both,50,lateral,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,25.76282883,H20
HIGm0211,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H20
HIGm0212,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,Yes,0,Both,20,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.76282883,H20
HIGm0373,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,Yes,0,Both,50,head,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25.76282883,H20
HIGm0377,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,No,0,Both,40,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H20
HIGm0409,Enc 1,49,20,November,Autumn,11,2004,20/11/2004,325,47,No,0,Both,40,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H20
HIGm0156,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,Yes,0,Both,20,lateral,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25.76282883,H22
HIGm0296,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,25.76282883,H22
HIGm0151,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0152,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0153,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0154,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,Yes,0,Both,30,head,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25.76282883,H22
HIGm0155,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0161,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Left,40,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0162,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0166,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0169,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0292,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0294,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.76282883,H22
HIGm0295,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,Yes,0,Right,30,head,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,25.76282883,H22
HIGm0297,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0302,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,Yes,0,Both,30,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.76282883,H22
HIGm0379,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0383,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0411,Enc1,52,21,November,Autumn,11,2004,21/11/2004,326,48,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76282883,H22
HIGm0454,DJM Enc2,55,27,November,Autumn,11,2004,27/11/2004,332,48,Yes,1,Right,30,peduncle,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,25.77938897,H7
HIGm0447,DJM Enc2,55,27,November,Autumn,11,2004,27/11/2004,332,48,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77938897,H7
HIGm0448,DJM Enc2,55,27,November,Autumn,11,2004,27/11/2004,332,48,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77938897,H7
HIGm0449,DJM Enc2,55,27,November,Autumn,11,2004,27/11/2004,332,48,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77938897,H7
HIGm0450,DJM Enc2,55,27,November,Autumn,11,2004,27/11/2004,332,48,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77938897,H7
HIGm0451,DJM Enc2,55,27,November,Autumn,11,2004,27/11/2004,332,48,Yes,0,Right,30,lateral,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,25.77938897,H7
HIGm0452,DJM Enc2,55,27,November,Autumn,11,2004,27/11/2004,332,48,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,25.77938897,H7
HIGm0453,DJM Enc2,55,27,November,Autumn,11,2004,27/11/2004,332,48,Yes,0,Right,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25.77938897,H7
HIGm0455,DJM Enc2,55,27,November,Autumn,11,2004,27/11/2004,332,48,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77938897,H7
HIGm0456,DJM Enc2,55,27,November,Autumn,11,2004,27/11/2004,332,48,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77938897,H7
HIGm0457,DJM Enc2,55,27,November,Autumn,11,2004,27/11/2004,332,48,No,0,Right,40,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77938897,H7
HIGm0340,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Left,40,head,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,25.08646941,H20
HIGm0336,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Left,20,lateral,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25.08646941,H20
HIGm0341,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Left,40,peduncle,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25.08646941,H20
HIGm0409,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25.08646941,H20
HIGm0416,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Left,30,lateral,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25.08646941,H20
HIGm0334,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0335,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0338,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0370,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0373,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0374,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Both,20,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.08646941,H20
HIGm0377,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0378,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Both,30,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,25.08646941,H20
HIGm0417,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0418,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,25.08646941,H20
HIGm0419,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0420,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Both,30,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.08646941,H20
HIGm0422,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0423,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0424,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0425,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Both,20,head,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25.08646941,H20
HIGm0426,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08646941,H20
HIGm0427,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Both,30,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,25.08646941,H20
HIGm0429,Enc1,58,5,December,Autumn,12,2004,05/12/2004,340,50,Yes,0,Left,30,head,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,25.08646941,H20
HIGm0151,Enc6,59,8,December,Autumn,12,2004,08/12/2004,343,50,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H22
HIGm0166,Enc6,59,8,December,Autumn,12,2004,08/12/2004,343,50,Yes,0,Left,30,lateral,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,25.44020438,H22
HIGm0290,Enc6,59,8,December,Autumn,12,2004,08/12/2004,343,50,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H22
HIGm0294,Enc6,59,8,December,Autumn,12,2004,08/12/2004,343,50,No,0,Both,40,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H22
HIGm0295,Enc6,59,8,December,Autumn,12,2004,08/12/2004,343,50,No,0,Both,40,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H22
HIGm0297,Enc6,59,8,December,Autumn,12,2004,08/12/2004,343,50,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H22
HIGm0375,Enc6,59,8,December,Autumn,12,2004,08/12/2004,343,50,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H22
HIGm0379,Enc6,59,8,December,Autumn,12,2004,08/12/2004,343,50,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H22
HIGm0380,Enc6,59,8,December,Autumn,12,2004,08/12/2004,343,50,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H22
HIGm0411,Enc6,59,8,December,Autumn,12,2004,08/12/2004,343,50,No,0,Left,50,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H22
HIGm0370,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,Yes,0,Right,30,lateral,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,25.44020438,H20
HIGm0336,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H20
HIGm0339,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H20
HIGm0373,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.44020438,H20
HIGm0374,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H20
HIGm0378,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,Yes,0,Right,30,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.44020438,H20
HIGm0409,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H20
HIGm0417,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H20
HIGm0418,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,Yes,0,Right,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.44020438,H20
HIGm0419,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H20
HIGm0420,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,Yes,0,Right,40,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.44020438,H20
HIGm0422,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H20
HIGm0423,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H20
HIGm0424,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,Yes,0,Both,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25.44020438,H20
HIGm0425,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44020438,H20
HIGm0426,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.44020438,H20
HIGm0427,Enc3,60,9,December,Autumn,12,2004,09/12/2004,344,50,Yes,0,Right,30,lateral,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,25.44020438,H20
HIGm0340,Enc1,62,22,January,Autumn,1,2005,22/01/2005,22,4,Yes,0,Right,30,lateral,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24.75095939,H20
HIGm0341,Enc1,62,22,January,Autumn,1,2005,22/01/2005,22,4,Yes,0,Right,30,peduncle,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24.75095939,H20
HIGm0516,Enc2,63,22,January,Autumn,1,2005,22/01/2005,22,4,Yes,0,Both,20,lateral,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24.75095939,H11
HIGm0297,Enc3,64,22,January,Autumn,1,2005,22/01/2005,22,4,Yes,0,Right,30,head,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24.75095939,H22
HIGm0334,Enc1,62,22,January,Autumn,1,2005,22/01/2005,22,4,Yes,0,Right,10,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24.75095939,H20
HIGm0335,Enc1,62,22,January,Autumn,1,2005,22/01/2005,22,4,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75095939,H20
HIGm0416,Enc1,62,22,January,Autumn,1,2005,22/01/2005,22,4,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75095939,H20
HIGm0417,Enc1,62,22,January,Autumn,1,2005,22/01/2005,22,4,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75095939,H20
HIGm0419,Enc1,62,22,January,Autumn,1,2005,22/01/2005,22,4,Yes,0,Right,10,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24.75095939,H20
HIGm0420,Enc1,62,22,January,Autumn,1,2005,22/01/2005,22,4,Yes,0,Right,10,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.75095939,H20
HIGm0424,Enc1,62,22,January,Autumn,1,2005,22/01/2005,22,4,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75095939,H20
HIGm0427,Enc1,62,22,January,Autumn,1,2005,22/01/2005,22,4,Yes,0,Right,30,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,24.75095939,H20
HIGm0429,Enc1,62,22,January,Autumn,1,2005,22/01/2005,22,4,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75095939,H20
HIGm0399,Enc2,63,22,January,Autumn,1,2005,22/01/2005,22,4,Yes,1,Both,30,head,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.75095939,H11
HIGm0215,Enc2,63,22,January,Autumn,1,2005,22/01/2005,22,4,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75095939,H11
HIGm0220,Enc2,63,22,January,Autumn,1,2005,22/01/2005,22,4,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75095939,H11
HIGm0221,Enc2,63,22,January,Autumn,1,2005,22/01/2005,22,4,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75095939,H11
HIGm0230,Enc2,63,22,January,Autumn,1,2005,22/01/2005,22,4,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75095939,H11
HIGm0400,Enc2,63,22,January,Autumn,1,2005,22/01/2005,22,4,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75095939,H11
